,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
536310,6a4d36106303a4b8e51460fcaf96584d03817c5fa4fdcb7a2b02bbb11bd00170,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769812128021_1465723424541_1022754,fr,100010113,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-12 11:23:45.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,270772,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,180
536332,d40315cedd54066624106aff27e5bda95a734002219f89735476bf96e8e8ec45,1158456749e119814407ef8e9f47b862,1158456749e119814407ef8e9f47b862-10769825226294_1465285049837_298956,fr,100010113,e0deaf11e0e9a71eb50020e505b7e8d3dda6a6bd9b04f0394fb2a3395f6e7c08,2016-06-12 09:19:28.0,Behringer UB2442FX-PRO Eurorack,539967,22007,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,12,184
536527,b1d7fb76b4ed3f59c288bad45f2653be47c42c71427f827ccbbb91b940e4bdac,ff303840bd6bbb1f8e68d95a326dc717,ff303840bd6bbb1f8e68d95a326dc717-10769813922835_1465746215855_2685492,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 17:43:40.0,Thomann Mix Case 3343A,453089,320029,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,9,61
536535,37faa351ad23abb079baad92886b16c0e7844555af851fa6150f8081a7223202,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769825024814_1465688200284_3701192,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-12 19:54:53.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,142645,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,13,180
536569,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,f5aaaf55e7eca47efdbd61d33828c34e,f5aaaf55e7eca47efdbd61d33828c34e-10769813922835_1465763006942_3759320,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 22:23:31.0,Technics SL-1200 MKII,628826,308263,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,47
536570,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,0ae7704e26d01ce6a7800c9de5d3f7c2,0ae7704e26d01ce6a7800c9de5d3f7c2-1076982526046_1465761883288_3715887,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 22:04:51.0,Eminence Reignmaker - 12&quot; FDM 8 Ohm,628826,13903,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,53
536589,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,8ca41e6538db84532b545284a21d4916,8ca41e6538db84532b545284a21d4916-10769820411494_1465688749961_3676260,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-12 18:38:16.0,RCF SUB8006-AS,628826,176599,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,63
536611,6f8d88d63ec66706eeec5a2062e7ff2de3a333c991e0ab430b1dc9e5eab3ba14,7aaef1bcc3d8d3a288c70d150c144b98,7aaef1bcc3d8d3a288c70d150c144b98-10769825024814_1465692774228_3782617,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-12 13:09:41.0,Focusrite Scarlett 2i4 interface audio USB,284225,153991,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,26,155
536617,b1d7fb76b4ed3f59c288bad45f2653be47c42c71427f827ccbbb91b940e4bdac,b72da94d53244a79b9f986f6c85b2a7d,b72da94d53244a79b9f986f6c85b2a7d-10769825026921_1465746974209_2767119,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 17:56:18.0,GE Lighting CSS150,453089,229809,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,9,49
536736,5ccc014b9c9756872c0c94c92e1c7f379a9dcda835f1f15b443f25ca406019f2,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769825313402_1465687879149_3674923,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-12 07:51:51.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,236289,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,180
536745,527ee8220d94ea8d0a501a835f0dca117c65a2a8c51457aa4e596a757f111cab,1158456749e119814407ef8e9f47b862,1158456749e119814407ef8e9f47b862-10769825226294_1465285049837_298956,fr,100010113,e0deaf11e0e9a71eb50020e505b7e8d3dda6a6bd9b04f0394fb2a3395f6e7c08,2016-06-12 09:53:55.0,Behringer UB2442FX-PRO Eurorack,210108,22007,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,88,184
536937,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,010a479ea32a1e310c250c19d74c61ae,010a479ea32a1e310c250c19d74c61ae-10769820419689_1465830772452_1869733,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 17:13:01.0,Allen & Heath ZED-22FX,628826,1323,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,109
537004,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,acd4b6d95c48d83df82c0ef22353afe8,acd4b6d95c48d83df82c0ef22353afe8-10769820419689_1465798647156_126421,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 17:59:57.0,Pioneer DDJ SB2,628826,216721,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,65
537070,0d22237e04464cca86c6fea502f224eb13d58292dc7e41c2a354df311ca05429,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769813922835_1465779702648_4302363,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-13 20:22:04.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,33488,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,180
537198,8c71ea6fbd28be1eee3f882130d6ef42d65afcc300dda99568746b581920a5b2,0ae7704e26d01ce6a7800c9de5d3f7c2,0ae7704e26d01ce6a7800c9de5d3f7c2-10769825111374_1465817734790_1159714,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 13:35:37.0,Eminence Reignmaker - 12&quot; FDM 8 Ohm,357991,13903,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,14,53
537222,ccdf999240c38d4c8b722b405aee2f904f3405087e911a3bf261daf33a1462e5,7aaef1bcc3d8d3a288c70d150c144b98,7aaef1bcc3d8d3a288c70d150c144b98-10769812114535_1465816491459_1077991,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 13:14:58.0,Focusrite Scarlett 2i4 interface audio USB,521758,153991,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,155
537244,d40315cedd54066624106aff27e5bda95a734002219f89735476bf96e8e8ec45,89efa4feac77eb25fd2f049b965c6065,89efa4feac77eb25fd2f049b965c6065-10769820419689_1465797042971_64794,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 07:50:44.0,GoPro HERO4 Black Motorsports,539967,173214,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,12,96
537277,18df1433d18bf58f10417d1d18e17c663e5cc2b177f23e5d8f3263221c676766,47c01f4ed6d677100cf838a2b767afd9,47c01f4ed6d677100cf838a2b767afd9-10769820419689_1465798647156_126421,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 10:20:03.0,Osram HMI575W/SEL,63470,90088,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,41
537560,c3045588d2964900b4a125c12ec9bf14b07b3d5aad79961f5b1558225760fbd5,330ccc93c1d09e4efec4a163b229f21a,330ccc93c1d09e4efec4a163b229f21a-1076984120225_1465826183269_1249792,fr,100010113,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-13 15:56:25.0,Line 6 Sonic Port VX Interface Audio Pour iOS,496714,64097,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,82,99
537583,f94d9ee63933102c3325e375e9db32f513e7a8ca2fb4970cd63e45d2fde3108a,142fe187f3e4e70c2edaa26da3de2029,142fe187f3e4e70c2edaa26da3de2029-1076982526046_1465779859696_4324123,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 22:28:57.0,GoPro HERO4 Session Adventure,634887,25589,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,106
537679,1be69b85689f8b2ea1509c77e1fba41456b7588c1da71c7ed1f97a523f9b0b2e,7aaef1bcc3d8d3a288c70d150c144b98,7aaef1bcc3d8d3a288c70d150c144b98-10769825026921_1465784685701_4431406,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-13 13:57:37.0,Focusrite Scarlett 2i4 interface audio USB,71109,153991,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,9,155
537785,ea72b4accca7656e43153c748d061d865af20fefe43411f695230d52b6e7335d,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769813922835_1465776971592_4235385,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-14 01:41:24.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,597015,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,180
537807,18df1433d18bf58f10417d1d18e17c663e5cc2b177f23e5d8f3263221c676766,7dacbf542bc86291dcb15eb82738b22a,7dacbf542bc86291dcb15eb82738b22a-1076982526046_1465779859696_4324123,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 22:14:28.0,dB Technologies DVA Mini Set M2M + M2S,63470,157711,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,43
537885,544a1925202eeba844de89bc74ea2cf68d8d6d816f3ad594f769a949a1ee9d7c,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769813922835_1465779702648_4302363,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-13 13:11:26.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,214655,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,180
538228,f94d9ee63933102c3325e375e9db32f513e7a8ca2fb4970cd63e45d2fde3108a,929e5fdfad9279d96b5d2265a688f1f4,929e5fdfad9279d96b5d2265a688f1f4-10769825213381_1465849243780_3060307,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 22:20:45.0,Thomann Cover Pro TP 118/800,634887,183998,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,73
538286,f6ee2cc333a8f86a8538232bfd528ddc74b723f7860cafd616094e064a6b3cb3,c11d26821d3e1a995c95984951bc6469,c11d26821d3e1a995c95984951bc6469-10769820419689_1465798647156_126421,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 16:50:36.0,Thomann Mix Case 3727K,628826,242078,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,16,41
538324,ccdf999240c38d4c8b722b405aee2f904f3405087e911a3bf261daf33a1462e5,49de0e29bd20bdb18b1857494a84bfff,49de0e29bd20bdb18b1857494a84bfff-10769813930781_1465816664319_1078126,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 13:19:26.0,Focusrite Scarlett 18i8 interface audio USB,521758,92730,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,148
538330,8dc23b37c03b93899fca5aae6f3a0ecf5c75f82b07d391584660d3e7a6fa0b48,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769813922835_1465776971592_4235385,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-13 11:12:24.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,361352,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,10,180
538395,e0db0b945761d925bc4543b5880de52848da69abbab2a945c6dcccfc5dfa2d4b,4ab979d8a6485d7527ddb09d5d25186f,4ab979d8a6485d7527ddb09d5d25186f-10769825310513_1465940309492_2307785,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 23:38:31.0,Mackie CR3,572605,93856,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,48
538417,c3045588d2964900b4a125c12ec9bf14b07b3d5aad79961f5b1558225760fbd5,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-1076982532026_1465863659905_3531711,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-14 06:06:47.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,496714,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,82,180
538420,12443fe9a6e649d994ce1716109c015dc30d70c2c4dcf11e13274385db0a07a4,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769825213381_1465868752154_3637393,fr,100010113,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-14 03:45:54.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,46700,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,9,180
538423,e0db0b945761d925bc4543b5880de52848da69abbab2a945c6dcccfc5dfa2d4b,afa33d7b22e8ab76586d41e228f9a558,afa33d7b22e8ab76586d41e228f9a558-10769825019167_1465939496878_2290156,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 23:24:57.0,Enttec Storm 24,572605,220287,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,45
538477,8db31a3e490d616839cb3858869c4bf2755d74f856d92728e0c7f94860ccdb4b,7aaef1bcc3d8d3a288c70d150c144b98,7aaef1bcc3d8d3a288c70d150c144b98-10769825229385_1465914738688_994596,fr,100010113,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-14 17:47:06.0,Focusrite Scarlett 2i4 interface audio USB,361172,153991,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,155
538480,e0db0b945761d925bc4543b5880de52848da69abbab2a945c6dcccfc5dfa2d4b,461f25d61d0b12613d0b418a79fb67f4,461f25d61d0b12613d0b418a79fb67f4-1076982512799_1465939106613_2274456,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 23:18:27.0,Varytec PAR56 LED chrome,572605,88028,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,46
538619,5677e4c3009e336c0f2ecf1d799c33283054ac0e59896b5d95bebc5f97b7a4c4,a267721bf3b9765a135090a81132ca48,a267721bf3b9765a135090a81132ca48-10769825213381_1465862125485_3500922,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-14 16:20:30.0,LTC ATM6500BT Amplificateur Karaoké Hi-Fi avec FM 2 x 50 W/3 x 20W,220186,203662,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,180
538626,e0db0b945761d925bc4543b5880de52848da69abbab2a945c6dcccfc5dfa2d4b,19a839fe7b8de8e83bdec9353f5feec1,19a839fe7b8de8e83bdec9353f5feec1-10769825019167_1465940663822_2331548,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 23:44:25.0,LD Systems Dave 10 G3 Bundle,572605,32420,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,106
538628,e8d9656d97f7cf7acaf7889de61960fcb18084b127b653b3ceed0e48336539e1,3731d614fb029e34fd4c6232dcff00ba,3731d614fb029e34fd4c6232dcff00ba-10769812114535_1465876155430_3761068,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-14 09:36:17.0,RME BO9632- XLRMKH,592961,69277,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,15,42
538696,fc52acae9313be8b8d560a49bf6476b5c9775c5d7f3312d5fbdff8fdadd407b4,49de0e29bd20bdb18b1857494a84bfff,49de0e29bd20bdb18b1857494a84bfff-10769825111374_1465860706410_3472679,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-14 09:56:13.0,Focusrite Scarlett 18i8 interface audio USB,642476,92730,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,148
538761,8c71ea6fbd28be1eee3f882130d6ef42d65afcc300dda99568746b581920a5b2,98d76aeda5540b6fdf324f559b127705,98d76aeda5540b6fdf324f559b127705-10769812114535_1465876155430_3761068,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-14 12:35:21.0,ADJ Magic 260,357991,191847,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,14,43
538796,8c71ea6fbd28be1eee3f882130d6ef42d65afcc300dda99568746b581920a5b2,142fe187f3e4e70c2edaa26da3de2029,142fe187f3e4e70c2edaa26da3de2029-10769825025054_1465876700034_3791784,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-14 11:36:45.0,GoPro HERO4 Session Adventure,357991,25589,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,14,106
538920,8c71ea6fbd28be1eee3f882130d6ef42d65afcc300dda99568746b581920a5b2,cf06868907643ec8845c1bb3607d5c35,cf06868907643ec8845c1bb3607d5c35-10769812114535_1465876155430_3761068,fr,100010113,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-14 12:49:58.0,Leatherman Wave Multitool,357991,259583,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,14,60
538938,9b5d8c74b571293ba76b178592993508ec42d3329fef5de8fee2ec2d20590cbe,afa33d7b22e8ab76586d41e228f9a558,afa33d7b22e8ab76586d41e228f9a558-1076981219975_1465900597383_284598,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 12:36:40.0,Enttec Storm 24,396009,220287,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,17,45
539027,18df1433d18bf58f10417d1d18e17c663e5cc2b177f23e5d8f3263221c676766,27ae7ac8e5a203e7bac7557f304cf2fb,27ae7ac8e5a203e7bac7557f304cf2fb-1076982522714_1465886747566_197640,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 08:45:53.0,Genelec 8050 BPM,63470,49763,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,41
539146,e0db0b945761d925bc4543b5880de52848da69abbab2a945c6dcccfc5dfa2d4b,811640ed06e64ebd0434a4f52dc21670,811640ed06e64ebd0434a4f52dc21670-1076981219975_1465938602983_2226773,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 23:10:04.0,Botex DC-2448 Light Operator,572605,162029,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,8,44
539149,9b5d8c74b571293ba76b178592993508ec42d3329fef5de8fee2ec2d20590cbe,c11d26821d3e1a995c95984951bc6469,c11d26821d3e1a995c95984951bc6469-10769825310513_1465899772046_262856,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 12:22:53.0,Thomann Mix Case 3727K,396009,242078,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,17,41
539157,da5ed7f25f9f3227155a9743d57da91c0f2448ffbc6ad1335849193a05b7d61e,7aaef1bcc3d8d3a288c70d150c144b98,7aaef1bcc3d8d3a288c70d150c144b98-10769820418281_1465947059371_2469051,fr,100010113,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-15 01:31:01.0,Focusrite Scarlett 2i4 interface audio USB,556010,153991,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,155
539295,18df1433d18bf58f10417d1d18e17c663e5cc2b177f23e5d8f3263221c676766,010a479ea32a1e310c250c19d74c61ae,010a479ea32a1e310c250c19d74c61ae-1076984119206_1465886325456_122698,fr,100010113,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 08:38:48.0,Allen & Heath ZED-22FX,63470,1323,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,11,109
539298,32803b8e5d44580856c65ca31f258c81077020afe1d19be43293b47e3b22dc2c,330ccc93c1d09e4efec4a163b229f21a,330ccc93c1d09e4efec4a163b229f21a-10769825213381_1465870749769_3675908,fr,100010113,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-14 04:19:14.0,Line 6 Sonic Port VX Interface Audio Pour iOS,128769,64097,11519,Home Studio / Equipement DJ,Audio Home Studio,100010113 120701 120501 601,120501.0,Photo and Video,19,99
